ingreso_mensual,gastos_mensuales,antiguedad_laboral_meses,label
3082399,2885216,36,0
3759020,2492277,20,1
2078183,1998255,60,0
3348441,2177020,59,1
2544435,1205078,21,2
1273706,556360,88,2
3627996,3247555,43,0
2959737,2249138,22,1
2049659,1278336,40,1
4592160,3185551,68,1
496297,367116,87,0
1852556,910593,58,2
661654,398668,63,1
3926026,2096220,17,2
3629694,2216796,110,1
1924220,1347820,111,1
3508049,1538932,82,2
2221311,1365689,2,1
3878767,2359825,64,1
2489245,1316320,76,2
2296487,2523373,119,0
4699758,1686752,120,2
1554044,1265553,103,1
954058,419357,8,1
3088898,3001233,114,0
4858880,5011241,74,0
2138060,1328125,96,1
685369,657120,49,0
1960804,980260,38,2
2727286,1123791,56,2
1144846,632759,18,2
3427270,1964988,43,2
4989647,3083033,103,1
2478002,1482755,5,1
2031751,1277800,18,1
2243239,1947191,15,0
929672,461549,48,2
4463059,1405241,120,2
2308198,1596683,21,1
2181462,1436783,17,1
3434575,1195411,110,2
2433354,990475,106,2
3381874,2394153,4,1
682653,332999,90,2
4143127,4151739,79,0
4726318,2073124,92,2
3384321,1069777,59,2
4791003,3152725,119,1
1096589,1194109,5,0
2596114,2095319,28,1
3168311,1847834,48,2
3075989,964305,54,2
2246724,1545654,111,1
1955188,909500,67,2
983391,804613,5,1
2202015,1687639,49,1
1148240,588095,50,2
3778082,1341620,116,2
1360622,1230023,72,0
669400,514348,76,1
2940884,2863542,86,0
3138057,1593631,92,2
4410800,3626955,76,1
3054115,1206206,28,2
1989212,1061141,105,2
4093855,3378377,88,1
2885283,2771213,89,0
764689,425733,120,2
3002913,2819984,96,0
4576885,3854662,99,1
2223038,1287005,114,2
1763099,1765069,18,0
1059960,749798,60,1
1096649,897714,70,1
2390749,1665169,40,1
3140127,2079317,101,1
770831,754167,91,0
4722016,2529884,87,2
3873615,1275594,120,2
3098470,3110325,31,0
4210818,4042466,88,0
768859,456124,66,2
2593459,1162806,38,2
3298428,2772088,19,1
4211803,1528921,108,2
4003960,2558546,71,1
1674519,617378,99,2
4728049,3679972,65,1
971991,312754,26,2
4425615,3555498,41,1
4866325,4080727,46,1
1214906,837940,117,1
3721504,1637484,1,1
585313,223072,118,2
2264945,1247155,118,2
2774903,1865194,120,1
3070968,2499051,57,1
4705311,1416299,116,2
3492353,3034335,47,0
2613879,2274518,3,0
4124505,2704150,27,1
4772451,2742848,113,2
501504,488388,2,0
4919598,4563763,66,0
796208,865176,9,0
4146179,2477527,34,2
1689540,1732566,11,0
1008026,372891,103,2
2423336,1524697,71,1
3362200,2260405,108,1
2152378,1404856,83,1
651001,520852,117,0
3157521,1377204,61,2
4551055,4519934,77,0
2162791,1603517,69,1
1395131,1427732,58,0
2435856,735885,102,2
622468,500459,77,0
4174243,2629632,96,1
4201168,2957955,94,1
3104802,2778933,23,0
2024273,975136,78,2
4079003,1892329,24,2
2951560,2545444,70,0
4199289,3011279,81,1
3304710,1609101,120,2
4008265,2754540,4,1
3153390,2105350,11,1
2305049,1966565,9,0
4806551,1452198,48,2
2889124,2222915,99,1
3183412,2497522,101,1
1414243,1267739,88,0
3277994,3315312,108,0
3029395,1975626,39,1
1250257,717668,11,1
674101,257410,7,1
3180053,1810940,102,2
3912984,1388279,88,2
2807646,2645522,84,0
1443154,1364654,41,0
3466001,2196717,46,1
768486,390170,115,2
2432435,959391,8,1
1151487,1129597,93,0
1248512,1251004,37,0
1330552,682615,5,1
2178852,1737435,89,1
635291,322044,40,2
2229850,1070554,87,2
2753854,872879,85,2
2623154,1998128,64,1
2160807,907438,93,2
4260074,1320184,70,2
1068503,410178,34,2
2726205,1502181,88,2
685391,572528,71,0
727316,336092,2,1
3039783,3070401,108,0
3003685,1594328,65,2
4438954,2507925,104,2
2966219,1407120,106,2
4815039,2422178,53,2
623996,224207,61,2
850835,455892,50,2
602703,595286,54,0
1252274,1065359,107,0
2889843,2890463,95,0
3369632,1293559,15,2
609692,405136,73,1
4751466,2296877,120,2
4273961,3748146,71,0
1764417,1898849,94,0
755063,719037,92,0
1181481,387789,42,2
983944,544444,45,2
967105,312243,87,2
2785384,925119,60,2
1530898,556653,68,2
2047443,1066844,86,2
4951725,2690580,93,2
3547846,2200951,33,1
4765311,2973291,18,1
1055760,968266,35,0
2157842,891453,61,2
2951766,1258021,41,2
753087,603427,68,0
419262,317547,6,0
3483998,1474441,61,2
3352370,3291395,44,0
2289629,1289628,64,2
2652363,1574373,51,2
2311038,1470671,34,1
510423,284899,108,2
1942709,1449191,22,1
1214578,742008,82,1
852751,432812,111,2
4800914,4914119,65,0
3157055,1725901,105,2
3751819,3222029,15,0
1850673,1069285,59,2
2208477,1431482,55,1
1489850,728172,1,1
846042,763015,53,0
1223546,1088665,44,0
4068565,1292957,80,2
3516711,1224361,113,2
2915873,3026388,10,0
2585413,2614012,39,0
4643198,3272850,53,1
734581,510303,55,1
1690764,1606123,93,0
2009714,825510,53,2
3999159,3291145,3,1
4965567,3380491,85,1
1507084,1348335,106,0
4421814,1433031,62,2
4220865,3267711,70,1
1433424,1068449,20,1
2236930,2175814,26,0
2284495,1922332,28,1
4899815,4920043,52,0
1232103,1244200,111,0
4076127,2553821,63,1
1937286,794185,23,2
3762004,3025505,32,1
2332051,2329711,46,0
3060455,1101650,75,2
4230014,3157023,53,1
4099162,1606870,47,2
4385547,1410378,68,2
674240,568862,29,0
3583433,3029719,9,1
1043942,814824,3,1
2312765,2283574,30,0
2923507,1066206,11,1
2252602,865468,40,2
2790214,2766855,93,0
4984021,3501880,86,1
1022000,529848,73,2
3507098,3123160,102,0
2221604,2256090,34,0
1011845,861771,106,0
1130189,1055084,48,0
4766656,2507251,48,2
4446167,2361005,49,2
4572393,4532609,12,0
4961051,3928608,117,1
1358251,661917,17,2
2035021,1463851,41,1
3478408,2952084,38,1
2625492,1246687,9,1
2324592,1915290,18,1
2045932,682760,5,1
3131391,1700199,35,2
3047730,2557586,104,1
1142706,479341,41,2
2570003,1227843,15,2
2945970,2955617,77,0
3023320,2537947,120,1
1366493,955363,28,1
3814448,1787888,34,2
515916,295686,117,2
2032227,1543404,21,1
3988978,1692324,61,2
2993907,2052010,29,1
1601347,1004332,112,1
3596784,2450669,118,1
3009998,1157190,98,2
4062721,1564951,38,2
3781116,4050667,48,0
3206496,3474220,29,0
2645617,1695660,107,1
1012638,942965,110,0
1602132,1321171,50,1
2327858,916090,79,2
3156777,1696272,20,2
2763056,1522226,52,2
1725649,1340173,76,1
429736,328310,46,0
2682700,2786808,43,0
1713880,1597386,0,0
3779198,3724317,97,0
510153,516776,107,0
3090208,2907952,116,0
4730781,2679065,86,2
1202283,567490,66,2
2569588,1946241,32,1
820541,698818,120,0
3278137,1997219,71,1
2932446,2869899,82,0
2273881,2429536,82,0
2798334,2114188,101,1
4524243,3009860,1,1
1302954,1269481,26,0
503797,160921,80,2
4363658,1759471,107,2
3054739,2983032,82,0
4497029,3982672,50,0
3145948,1991100,43,1
4126741,4172471,89,0
2376497,1381141,89,2
3849356,3106724,73,1
4599991,3714343,35,1
3031766,1356611,111,2
1231612,650145,66,2
1636469,1690154,95,0
1313765,586901,26,2
1535542,673888,41,2
1809511,1237149,105,1
2953615,1103937,6,1
3104761,3153509,61,0
2361899,897803,58,2
3230936,2562927,90,1
775245,443305,34,2
803826,758344,26,0
1190416,918821,111,1
2783156,1699520,69,1
1384376,1504952,13,0
1703108,601171,23,2
2241439,1708490,120,1
4134584,4513538,23,0
463766,395482,73,0
3387143,3020707,50,0
3476832,1132310,106,2
4073817,1291769,91,2
4690664,1542703,72,2
492634,538636,1,0
1107405,1200002,106,0
4476388,2540830,53,2
2509185,1336857,112,2
2997117,1249099,59,2
3449925,1943385,83,2
3523706,2100552,8,1
4686006,4210968,89,0
4985967,4951239,41,0
3712724,3331755,42,0
1721218,1406545,14,1
4446861,4058739,18,0
626416,558010,22,0
1462972,995698,39,1
4527974,2574974,107,2
1578481,830635,44,2
1414995,1193526,87,1
1035376,1105206,10,0
4351914,3328534,71,1
2700268,2781333,58,0
3504509,1091246,117,2
1499705,1403089,102,0
3886986,3820449,55,0
3896026,3135502,93,1
1837951,1924792,23,0
2289140,1767057,67,1
1364575,671957,9,1
4892181,2311916,42,2
3369772,2509365,27,1
4698902,4817254,86,0
1795574,642626,59,2
3996698,3131463,90,1
3922950,3592805,62,0
3581616,1405146,10,1
4841939,1904895,88,2
2210355,1310525,100,2
1001300,519780,108,2
3489861,1600629,69,2
3754825,1723297,90,2
3045279,1231922,90,2
1351362,1065797,19,1
2720497,2313784,20,0
1836073,1583335,9,0
2366346,1717691,38,1
3368005,3577916,57,0
3827988,3844931,120,0
1468234,1565291,52,0
2264497,1383690,87,1
1638143,1641791,83,0
1313705,1195866,25,0
4003581,2289962,7,1
4582562,1765545,66,2
2103068,1779400,84,1
3855883,1577680,120,2
4526178,2421599,43,2
4292171,3005772,108,1
1240942,1047238,46,1
4798943,4995614,83,0
2132712,1651981,72,1
1960507,1641200,6,1
687184,376585,9,1
2636399,2240502,2,1
901463,586160,45,1
1543283,1520975,89,0
1857936,1140699,21,1
4120601,2779830,73,1
4427248,2860313,35,1
1791345,1699804,96,0
4350011,4623885,96,0
4343262,2440136,93,2
3917394,2663916,63,1
1074798,929422,34,0
3575485,3633784,97,0
4747111,3299055,22,1
3539686,1370265,35,2
1925438,1145514,22,2
2702665,2000754,81,1
3370335,2136859,82,1
2748624,1234804,78,2
951784,313700,50,2
1835495,1560036,12,1
4091022,4476354,109,0
4362523,4516805,61,0
1031580,873353,49,1
4780979,4652963,71,0
1912584,965056,23,2
3446643,2750240,16,1
3858396,1344587,49,2
4134953,3579823,27,0
4750449,5110998,29,0
1839430,1818530,107,0
4349130,3164221,64,1
1005760,936354,58,0
3643188,3843997,83,0
3813098,1802886,114,2
3517527,3287505,13,0
1560648,805103,100,2
4415998,4422878,70,0
1176749,445616,18,2
646720,286222,36,2
3700339,3243322,58,0
2587188,1137902,83,2
4305851,1836202,29,2
2163627,1610546,64,1
1174082,1136499,82,0
4247634,2186571,54,2
2924984,2845748,104,0
1270301,1202165,104,0
3713766,2834660,56,1
2751123,2248356,117,1
3179840,1056829,9,1
2520132,1496224,0,1
4212061,2151167,46,2
4215988,1770728,72,2
3663189,2240873,76,1
884846,516682,57,2
4258728,3760939,15,0
3486660,2714285,20,1
3606311,3716232,102,0
2069721,861679,104,2
4444686,1545857,81,2
3736709,2719152,80,1
917916,276129,72,2
2275779,2116873,24,0
4477350,3155539,51,1
617105,426082,84,1
4822516,2845269,64,2
3524148,2114415,2,1
3304329,2130985,114,1
1644573,514465,101,2
1544442,566558,31,2
4733468,3332543,74,1
1772053,744436,111,2
3967324,3661880,12,0
2208360,1147438,60,2
1040569,393668,55,2
449290,219329,49,2
2903584,1700567,100,2
4888583,1604693,46,2
2098026,867199,8,1
2043085,1142243,8,1
1982821,1087348,5,1
2794502,2627696,49,0
2427058,2365422,86,0
4447607,2022482,24,2
2725396,1087847,78,2
2735686,2208601,82,1
1036509,978153,31,0
4920602,5269859,72,0
1549875,473389,82,2
737475,465304,56,1
3450473,3061226,40,0
3138685,3022075,74,0
2309670,807989,117,2
2342084,1977871,51,1
4011294,2130603,47,2
1300278,467681,56,2
4173165,2884834,9,1
3384237,1443454,66,2
2327261,2070345,39,0
2506932,2238714,15,0
1580577,1538936,56,0
3859726,2323767,0,1
2759224,857147,48,2
1875931,952577,13,2
3141831,2118377,3,1
4980378,4259265,99,0
2402206,1454854,110,1
4635180,3378299,25,1
1987077,1429525,65,1
651770,281556,33,2
1339514,1069521,59,1
2325998,1515158,52,1
1410321,1334636,32,0
401044,341886,84,0
4609007,1793712,15,2
4281845,2958784,6,1
3814544,3288120,92,0
1171947,433163,80,2
953672,890728,60,0
710982,339567,56,2
3730534,2620580,60,1
4672517,4917586,52,0
2380465,1802172,47,1
948047,606033,60,1
2757007,842089,63,2
2004627,815344,83,2
2124195,1620614,85,1
3258121,2264590,45,1
3706103,2190542,50,2
908777,943831,45,0
563715,319055,64,2
4973919,3629571,54,1
1470550,1110223,107,1
647620,467566,84,1
1273427,868564,108,1
579206,329945,85,2
2202330,2261817,117,0
4091048,2702721,76,1
1969724,1423636,116,1
2443244,2016122,19,1
3507699,1242163,6,1
2740913,2535428,69,0
4362650,3097507,118,1
4383764,3619856,50,1
445589,408877,25,0
3979013,3976146,63,0
2519375,1546332,78,1
4948666,4696997,38,0
2622868,1329976,86,2
4939721,4091416,117,1
3871019,1479371,108,2
1543582,487810,35,2
2876617,1083364,39,2
4963824,2757434,45,2
4344641,1411468,47,2
847888,682035,12,1
3649311,2018929,91,2
1989666,1769014,44,0
432118,145508,106,2
2256012,1067909,111,2
1479870,926995,3,1
4166799,2525585,119,1
1951721,790055,85,2
4206609,4607539,62,0
402751,212472,47,2
1815968,1592287,62,0
1509360,718488,39,2
1474410,1477773,75,0
713658,435479,11,1
1260772,1286897,75,0
2955528,1694901,33,2
1740261,534112,2,1
2320016,1655601,66,1
2133588,1535821,69,1
4429163,1753361,51,2
4564375,2227282,9,1
2667602,2472324,107,0
1918717,632034,73,2
891283,616431,14,1
4785653,3466375,61,1
677044,576144,60,0
1769191,583771,7,1
1771105,1361124,73,1
1873846,566798,97,2
1155719,591893,90,2
4002543,2800769,24,1
963490,991456,103,0
3320571,1332452,41,2
969692,422234,114,2
724464,605217,9,0
4583376,2749518,58,2
1274592,1018064,72,1
4177751,4587017,30,0
2905302,3165319,93,0
758140,441974,75,2
4795062,3371601,2,1
1536021,1572505,73,0
4354369,1627376,59,2
1176526,778676,24,1
4328137,2605806,119,1
460853,246974,108,2
2754190,3016839,35,0
3939436,3493647,65,0
4700059,2871725,38,1
4582330,4413780,93,0
4170274,2884716,112,1
4485680,4477873,43,0
1316411,675455,97,2
1707248,817567,60,2
1729255,860874,48,2
2134448,1559821,113,1
2209275,1177656,61,2
2904954,1213387,56,2
1135447,1244112,81,0
3579735,3652570,31,0
1170806,946023,39,1
1827419,1851604,112,0
2715388,2846731,81,0
4063627,3417049,99,1
3801558,2717901,33,1
3369458,3388332,65,0
1116557,842149,117,1
2916409,1170764,38,2
802254,476126,19,2
2135871,1402705,61,1
2302176,2413360,47,0
583133,482454,19,0
1660345,1660714,107,0
4795988,4345517,119,0
4786710,2622584,68,2
2020704,1768050,93,0
598261,272950,103,2
1223837,766754,84,1
2204202,2082692,5,0
4759787,3758058,19,1
1049516,1007881,9,0
3912173,1970807,1,1
899940,809765,37,0
4913785,2269478,47,2
2155436,1586925,29,1
3966079,2565370,8,1
1975919,1472417,64,1
3287277,1342612,33,2
1283274,755826,96,2
1071697,893284,1,1
4715095,3521349,101,1
4621177,3415863,115,1
4482357,3176486,86,1
3276994,3457582,88,0
4118034,4314282,112,0
717570,422014,25,2
1940030,1128158,119,2
1843034,1371068,93,1
3323968,1251424,87,2
2037406,1105100,43,2
1083131,524987,65,2
3143749,1504949,78,2
4146166,3361730,74,1
2157768,1310802,85,1
1008436,440617,10,1
1304766,1317888,43,0
1492423,1491407,52,0
1779529,1761681,31,0
3356857,2056397,21,1
3164349,1093555,17,2
3601967,1388175,44,2
2067509,1076838,59,2
4190389,1994525,8,1
1338803,1337717,114,0
2557587,2785434,92,0
4084318,3893739,88,0
1228730,1086049,21,0
905370,697949,72,1
4464946,4089563,64,0
1977476,2091432,118,0
3545803,2769540,90,1
516604,218880,69,2
3574216,1540797,102,2
1854066,1422236,19,1
656408,372035,2,1
3205139,3295517,83,0
1507698,1190047,12,1
2179313,1833225,14,1
770672,234790,89,2
1076951,752874,32,1
1770695,1141978,75,1
812894,702907,110,0
4589801,2781928,38,1
427816,462581,26,0
2625757,2195560,13,1
966938,800562,16,1
1815324,1879719,7,0
4659874,5107985,11,0
1143795,524152,52,2
4842829,4593067,39,0
1346654,578867,85,2
3811204,2536870,104,1
2914715,1108024,94,2
4468602,3569058,64,1
2948369,1989602,12,1
2858972,2295638,85,1
1299107,1094327,44,1
1164655,926536,10,1
4615850,2470511,101,2
1908056,1849988,41,0
2111578,1565416,26,1
3895189,2695007,105,1
1958588,2134177,108,0
4779487,2517864,41,2
3794468,2741215,43,1
3148175,2662914,70,1
4452118,1781652,88,2
628187,366479,8,1
1582488,1489677,71,0
2539167,1242685,114,2
1444101,1003119,31,1
3821964,3074787,109,1
4628357,3873610,114,1
2349343,2073643,32,0
1973810,1959563,91,0
4823133,2962791,29,1
2446321,2116815,89,0
2649623,2346876,96,0
2017589,1089941,30,2
4583923,4925546,86,0
3017195,2993587,97,0
3906003,2077560,43,2
4134311,3473048,20,1
1972506,1724444,11,0
2394994,1545219,69,1
4302970,4264220,117,0
2070975,1764850,99,0
4052102,3349158,52,1
4728565,2253976,64,2
3266768,2045891,34,1
3811486,2466557,20,1
4103448,3639466,58,0
4287182,3407091,56,1
2217245,817473,63,2
635812,347254,114,2
2248631,1525557,72,1
3499279,3112211,73,0
2471612,2211735,15,0
3845230,2662571,120,1
2042119,803668,93,2
3319823,1773857,105,2
1257531,633486,50,2
3847099,3557879,60,0
2910201,1292098,63,2
1338696,899519,23,1
1742791,1457976,83,1
3843600,4119682,108,0
2619966,2880371,20,0
1393745,1480627,10,0
4849447,4241297,89,0
3689575,3310112,33,0
4802820,4357926,75,0
2364683,2341235,83,0
2585462,2744282,39,0
4530594,2974629,98,1
2815227,1782626,66,1
3653483,2441884,104,1
1559995,1291448,92,1
2454942,2259421,104,0
967869,964419,2,0
1347508,896051,29,1
404340,238843,11,1
580619,630949,53,0
4895506,2376817,107,2
1514827,723487,56,2
3451229,3010597,102,0
4259859,1890209,39,2
2933038,1817097,41,1
1104465,589684,107,2
3749336,1630842,51,2
3161156,2414383,95,1
3763753,2253770,28,2
3940834,2639521,114,1
4886888,2231795,69,2
3038391,2777981,91,0
1971549,1087841,11,1
3382937,1942396,59,2
714827,358645,108,2
4528028,2932001,105,1
949153,636750,6,1
1908077,1380939,36,1
4152429,4459935,53,0
3147637,3222404,21,0
2210723,1740976,88,1
2577804,853570,22,2
4330918,3420595,42,1
1964020,730095,80,2
4400389,3820749,58,0
805418,492966,89,1
3973273,3854699,115,0
4298719,4530951,14,0
1236361,783468,85,1
2379594,1590626,28,1
1161299,896660,50,1
3650379,1670801,4,1
2862600,2982446,16,0
3322487,2147656,38,1
1303840,565158,41,2
1374031,1250623,108,0
590888,280861,89,2
1881511,780495,117,2
2974825,2232005,72,1
4346501,3638874,29,1
3467866,2620494,39,1
2402823,1982830,38,1
4784353,1877472,39,2
3708528,2524819,81,1
4678760,2739952,64,2
2826905,3049368,46,0
1590960,540448,18,2
643003,346344,3,1
3739990,3940041,26,0
957994,1041145,13,0
1792766,1720914,94,0
2849366,1028047,13,2
2996316,2244493,87,1
3162683,1961174,46,1
1164775,1100901,9,0
2146792,738538,98,2
3239093,1482543,70,2
4861167,3360797,28,1
3747103,1596709,107,2
4643977,3966756,5,0
3906175,3736701,24,0
3121898,2696121,90,0
1283307,837008,85,1
3466754,3476149,35,0
3267546,1340180,7,1
3171358,1611909,103,2
2653015,1834909,38,1
2831820,988506,23,2
1938436,729915,62,2
2788838,1723376,109,1
1308757,1380882,5,0
4103802,4213501,92,0
1254574,844052,69,1
790845,327194,51,2
2406732,1064945,89,2
3428214,2063911,116,1
2413497,1129660,28,2
1673069,612980,17,2
2967587,2489871,110,1
1996211,1527418,80,1
4691191,2500580,53,2
4644168,4287304,69,0
2710910,2496095,89,0
1908266,1322050,93,1
3790809,1429992,110,2
568880,588663,51,0
2583937,2157403,35,1
1947088,968950,77,2
4634465,3653644,50,1
455214,284061,71,1
2942948,2378726,50,1
3807052,2585357,18,1
2631083,1811179,56,1
792854,704614,83,0
4873322,3854703,96,1
2782848,1012851,59,2
3225257,1136254,20,2
1488405,809703,50,2
2624091,1690431,94,1
2374088,1234948,50,2
744521,611377,84,0
888338,405159,61,2
4252374,3671129,29,0
1503172,1380694,96,0
1296808,518017,10,1
2722593,2234282,63,1
3936237,4208423,25,0
684954,311147,8,1
3053316,3137106,60,0
948368,744316,60,1
567721,438710,85,0
642622,219480,89,2
4237155,3807678,87,0
942673,643486,49,1
607696,532913,76,0
2414339,2287212,69,0
4282370,3079183,51,1
1607079,821081,72,2
2339878,966973,114,2
583644,250034,23,2
2465761,2449851,109,0
3057020,1219331,6,1
3026172,1839172,37,1
1929163,1094645,35,2
1851453,1837316,75,0
890469,607437,16,1
2087272,2290066,106,0
857675,763026,99,0
3926341,3850716,78,0
4844862,1835901,55,2
4862343,2443239,112,2
4379327,1788329,100,2
3163644,2122481,60,1
3623982,3169644,84,0
1711947,745126,68,2
3301544,1334269,71,2
2495988,1976041,40,1
2617280,1267418,55,2
3885772,2655770,9,1
1696824,578438,43,2
1862982,1573270,83,1
4653352,3411154,114,1
658632,538720,116,0
2633918,1370494,67,2
4598884,2404675,73,2
3207670,3018701,22,0
2913473,2548851,83,0
1548823,1182965,8,1
1979067,1588231,34,1
4319423,1620800,80,2
2972403,2927630,37,0
2767814,2535112,6,0
858067,662765,100,1
473730,490251,37,0
4832952,2101901,8,1
2134136,1812577,9,1
3174780,3398238,30,0
766689,420151,21,2
3542326,1106034,93,2
4689807,4164051,39,0
3048060,931439,97,2
980130,978197,21,0
3075919,1061318,59,2
3925197,3227343,83,1
2269516,1365675,78,1
4447254,2057622,72,2
3383942,3446906,111,0
4536545,4069266,27,0
3268124,1870519,59,2
1003925,529392,106,2
1824582,1621706,9,0
1328257,1287422,7,0
4580602,3997401,28,0
3897840,3165013,76,1
3511432,1693704,31,2
1784445,1752759,23,0
1246606,1121608,55,0
3879675,2769387,74,1
2581127,1830716,30,1
1438632,1086654,36,1
3236461,3115486,74,0
585536,523356,113,0
1900383,1871870,81,0
2555362,1803642,94,1
1080608,864183,44,1
4929411,4848851,33,0
1361848,661662,55,2
999624,654970,97,1
1336260,1064361,55,1
3937681,4064148,102,0
2357326,737062,119,2
3000913,1410605,9,1
496642,242143,5,1
558384,313415,18,2
2450798,1287721,46,2
4156614,3209368,16,1
4472099,4510095,104,0
798850,646735,3,1
2876470,1418736,38,2
4600857,4559459,22,0
2184675,1760054,112,1
4216003,2003317,80,2
1015000,598173,109,2
4702815,4382891,117,0
3856547,3436743,60,0
4730138,3600893,28,1
3512439,1460521,23,2
2071658,1952810,27,0
4715633,2574896,85,2
1667607,1529660,5,0
1927994,1577201,6,1
3623719,1852939,73,2
3920455,1842204,77,2
4675256,1892207,80,2
